date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:46:20	18028/18028	---M--	200	added ('OK')	text/plain	date:Tue,%2022%20Nov%202016%2008:11:42%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/glyphicons-halflings-regular.woff2	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/bootstrap.min.css?ver=3.5)
11:46:20	23424/23424	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2022%20Nov%202016%2008:11:41%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/glyphicons-halflings-regular.woff	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/bootstrap.min.css?ver=3.5)
11:46:21	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2022%20Nov%202016%2008:11:38%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/glyphicons-halflings-regular.ttf	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/bootstrap.min.css?ver=3.5)
11:46:21	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Nov%202016%2008:11:39%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/glyphicons-halflings-regular.svg	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/bootstrap.min.css?ver=3.5)
11:46:22	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Nov%202016%2008:11:16%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/fontawesome-webfont.eot?v=4.5.0	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/fontawesome-webfont3295.eot	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/font-awesome.min.css?ver=3.5)
11:46:22	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Nov%202016%2008:11:16%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/fontawesome-webfontd41d.eot	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/font-awesome.min.css?ver=3.5)
11:46:22	66624/66624	---M--	200	added ('OK')	text/plain	date:Tue,%2022%20Nov%202016%2008:11:27%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/fontawesome-webfont3295.woff2	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/font-awesome.min.css?ver=3.5)
11:46:23	14840/14840	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Nov%202016%2008:11:43%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/icomoon.eot?6g51i	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/icomoon5c19.eot	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/icomoon.css?ver=3.5)
11:46:23	142072/142072	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2022%20Nov%202016%2008:11:23%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/fontawesome-webfont3295.ttf	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/font-awesome.min.css?ver=3.5)
11:46:23	14676/14676	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2022%20Nov%202016%2008:11:47%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/icomoon.ttf?6g51i	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/icomoon5c19.ttf	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/icomoon.css?ver=3.5)
11:46:23	14752/14752	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2022%20Nov%202016%2008:11:57%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/icomoon.woff?6g51i	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/icomoon5c19.woff	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/icomoon.css?ver=3.5)
11:46:23	83588/83588	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2022%20Nov%202016%2008:11:26%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/fontawesome-webfont.woff?v=4.5.0	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/fontawesome-webfont3295.woff	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/font-awesome.min.css?ver=3.5)
11:46:24	116/116	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:13:32%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/grabbing.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/grabbing.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/owl.carousel.css?ver=3.5)
11:46:24	59739/59739	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Nov%202016%2008:11:47%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/icomoon.svg?6g51i	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/icomoon5c19.svg	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/icomoon.css?ver=3.5)
11:46:24	1517/1517	---M--	200	added ('OK')	image/gif	date:Tue,%2022%20Nov%202016%2008:12:42%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/AjaxLoader.gif	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/AjaxLoader.gif	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/owl.theme.css?ver=3.5)
11:46:24	6682/6682	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:00%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/default/sprite.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/default/sprite.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:25	365616/365616	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Nov%202016%2008:11:22%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/fontawesome-webfont.svg?v=4.5.0	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/fonts/fontawesome-webfont3295.svg	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/font-awesome.min.css?ver=3.5)
11:46:25	1097/1097	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:02%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/default/sprite_x.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/default/sprite_x.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:25	1162/1162	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:04%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/default/sprite_y.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/default/sprite_y.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:25	1358/1358	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:00%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/default/sprite_next.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/default/sprite_next.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:26	1376/1376	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:02%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/default/sprite_prev.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/default/sprite_prev.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:26	1537/1537	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:20:58%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/default/default_thumb.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/default/default_thumb.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:26	6331/6331	---M--	200	added ('OK')	image/gif	date:Tue,%2022%20Nov%202016%2008:20:58%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/default/loader.gif	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/default/loader.gif	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:26	4099/4099	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:30%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/light_rounded/sprite.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/light_rounded/sprite.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:27	1411/1411	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:26%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/light_rounded/btnNext.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/light_rounded/btnNext.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:27	1442/1442	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:26%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/light_rounded/btnPrevious.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/light_rounded/btnPrevious.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:27	4076/4076	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:20:44%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_rounded/sprite.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_rounded/sprite.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:28	130/130	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:20:39%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_rounded/contentPattern.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_rounded/contentPattern.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:28	1411/1411	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:20:38%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_rounded/btnNext.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_rounded/btnNext.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:28	1442/1442	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:20:38%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_rounded/btnPrevious.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:28	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2022%20Nov%202016%2008:20:42%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_rounded/loader.gif	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_rounded/loader.gif	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:29	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2022%20Nov%202016%2008:20:53%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_square/loader.gif	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_square/loader.gif	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:29	3507/3507	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:20:54%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_square/sprite.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_square/sprite.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:29	1411/1411	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:20:49%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_square/btnNext.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_square/btnNext.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:30	1442/1442	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:20:49%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_square/btnPrevious.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/dark_square/btnPrevious.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:30	3507/3507	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:37%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/light_square/sprite.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/light_square/sprite.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:30	1411/1411	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:33%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/light_square/btnNext.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/light_square/btnNext.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:31	1442/1442	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:33%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/light_square/btnPrevious.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/light_square/btnPrevious.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:31	4227/4227	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:21%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/sprite.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/sprite.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:31	142/142	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:13%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/contentPatternTop.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/contentPatternTop.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:32	137/137	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:12%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/contentPatternLeft.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/contentPatternLeft.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:32	136/136	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:13%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/contentPatternRight.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/contentPatternRight.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:32	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2022%20Nov%202016%2008:21:15%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/loader.gif	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/loader.gif	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:32	845/845	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:10%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/btnNext.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/btnNext.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:33	828/828	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:10%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/btnPrevious.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/btnPrevious.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:33	142/142	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:21:12%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/contentPatternBottom.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/contentPatternBottom.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:33	227/227	---M--	200	added ('OK')	image/gif	date:Tue,%2022%20Nov%202016%2008:21:14%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/default_thumbnail.gif	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/facebook/default_thumbnail.gif	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:34	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2022%20Nov%202016%2008:21:28%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/light_rounded/loader.gif	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/prettyPhoto/light_rounded/loader.gif	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/css/prettyPhoto.css?ver=3.5)
11:46:34	1001/1001	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:13:46%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/shadow.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/shadow.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/style.css?ver=3.5)
11:46:34	59530/59530	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202016%2008:13:25%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/bg-commingsoon.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/bg-commingsoon.jpg	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/style.css?ver=3.5)
11:46:36	34558/34558	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Dec%202016%2006:17:25%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/ie.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/ie.8b.delayed	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/style.css?ver=3.5)
11:46:37	604/604	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202016%2008:13:35%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/header_bg.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/header_bg.jpg	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/style.css?ver=3.5)
11:46:37	1208/1208	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202016%2008:13:44%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/pattern.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/pattern.jpg	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/style.css?ver=3.5)
11:46:37	10914/10914	---M--	200	added ('OK')	image/gif	date:Tue,%2022%20Nov%202016%2008:13:43%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/map_loader.gif	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/map_loader.gif	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/style.css?ver=3.5)
11:46:38	944/944	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202016%2008:13:45%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/pattern.png	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/pattern.png	(from https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/style.css?ver=3.5)
